crime_id,date,category,description,latitude,longitude,location_description,arrest,domestic,district,ward,arrest_probability,risk_score,risk_level
CR-2023-005385,2023-03-19 00:19:06,ASSAULT,AGGRAVATED ASSAULT,41.9028743626512,-87.69848983180505,STREET,False,False,D-05,W-12,0.17322641527565544,0.8268,CRITICAL
CR-2023-000036,2025-02-15 10:54:20,ASSAULT,AGGRAVATED ASSAULT,41.87756260941335,-87.60633034516279,SIDEWALK,False,False,D-12,W-18,0.15594834779222674,0.8441,CRITICAL
CR-2024-000706,2023-08-27 14:12:06,CRIMINAL DAMAGE,,41.95751775544163,-87.61199995310197,STREET,False,False,D-02,W-47,0.14442652346352486,0.3993,MEDIUM
CR-2025-004745,2025-09-01 22:32:47,ASSAULT,AGGRAVATED ASSAULT,41.95258697714669,-87.65620088236021,RESIDENCE,False,True,D-06,W-39,0.10038332663971253,0.8996,CRITICAL
CR-2025-000260,2025-06-26 20:33:53,ASSAULT,SIMPLE ASSAULT,41.853058920783184,-87.6216495971143,PARKING LOT,False,False,D-08,W-30,0.10159959729697264,0.8984,CRITICAL
CR-2025-001322,2025-11-02 13:47:39,ROBBERY,STRONGARM ROBBERY,41.86175550443987,-87.64157142862192,SIDEWALK,False,False,D-04,W-10,0.18893804735943756,0.8111,CRITICAL
CR-2023-003594,2024-05-28 06:59:00,MOTOR VEHICLE THEFT,AUTOMOBILE,41.873852721726806,-87.66017559870515,PARKING LOT,False,False,D-11,W-13,0.11206138080776255,0.592,HIGH
CR-2023-004728,2025-04-02 14:49:15,CRIMINAL DAMAGE,TO PROPERTY,41.89466444615652,-87.72595729016291,ALLEY,False,False,D-02,W-32,0.16906177339194062,0.3878,MEDIUM
CR-2025-000629,2024-04-25 11:32:28,BATTERY,DOMESTIC BATTERY,41.86752482216362,-87.63063653616487,APARTMENT,True,False,D-14,W-44,0.7934813656870843,0.2065,LOW
CR-2024-005071,2023-06-12 20:21:55,ROBBERY,ARMED ROBBERY,41.7635263974371,-87.64962914749364,PARKING LOT,False,False,D-08,W-32,0.1891694060586267,0.8108,CRITICAL
CR-2023-002568,2024-04-01 08:51:06,MOTOR VEHICLE THEFT,MOTORCYCLE,41.88529261322003,-87.61886588208145,PARK,False,False,D-14,W-50,0.15727638155136103,0.5618,HIGH
CR-2023-000687,2023-09-16 23:31:27,BURGLARY,COMMERCIAL,41.907081065894886,-87.73066782618874,APARTMENT,False,False,D-15,W-47,0.07838106568946614,0.6144,HIGH
CR-2025-000746,2023-10-25 00:01:54,MOTOR VEHICLE THEFT,TRUCK,41.93711504802685,-87.65160897393605,APARTMENT,False,False,D-10,W-26,0.15642904989851636,0.5624,HIGH
CR-2024-004441,2023-06-09 03:34:00,BATTERY,AGGRAVATED BATTERY,41.96802299431141,-87.663038588932,STREET,True,False,D-09,W-42,0.7110773368565376,0.2889,MEDIUM
CR-2025-000563,2023-09-15 20:37:06,THEFT,GRAND THEFT,41.78646588663098,-87.64785689625049,APARTMENT,False,False,D-03,W-39,0.12004791727485455,0.4106,MEDIUM
CR-2023-004050,2024-01-27 23:43:49,MOTOR VEHICLE THEFT,MOTORCYCLE,41.842158765675045,-87.63998470519695,PARK,True,False,D-02,W-33,0.20133021439114135,0.5324,HIGH
CR-2025-001523,2024-04-17 09:41:40,ASSAULT,AGGRAVATED ASSAULT,41.89548611097434,-87.63484382108022,COMMERCIAL BUILDING,False,False,D-04,W-18,0.18637384243774088,0.8136,CRITICAL
CR-2024-005950,2025-06-26 00:33:46,MOTOR VEHICLE THEFT,TRUCK,41.96105165599284,-87.68015743172126,PARK,False,False,D-06,W-50,0.09385180541526664,0.6041,HIGH
CR-2024-001558,2024-12-21 15:08:35,MOTOR VEHICLE THEFT,AUTOMOBILE,41.774043271700535,-87.64789478750396,RESIDENCE,True,True,D-11,W-43,0.13908639272361834,0.5739,HIGH
CR-2024-002998,2025-07-26 19:35:29,NARCOTICS,,41.90134766585871,-87.74881326828294,RESIDENCE,True,True,D-09,W-46,0.732179831231474,0.1785,LOW
CR-2025-004055,2025-01-03 20:57:47,ROBBERY,ARMED ROBBERY,41.75481509147004,-87.67730162896301,PARK,True,False,D-01,W-15,0.25543621349407436,0.7446,HIGH
CR-2023-003915,2023-11-06 15:56:17,MOTOR VEHICLE THEFT,AUTOMOBILE,41.77405976222411,-87.61038534003818,COMMERCIAL BUILDING,False,False,D-08,W-05,0.14574481981822912,0.5695,HIGH
CR-2023-003660,2023-06-07 21:46:35,CRIMINAL DAMAGE,GRAFFITI,41.887629937928246,-87.63156500953289,ALLEY,False,False,D-11,W-25,0.061801250496706754,0.4378,MEDIUM
CR-2024-000283,2024-06-21 02:27:49,ASSAULT,SIMPLE ASSAULT,41.90763750929644,-87.67546172621834,APARTMENT,False,False,D-04,W-36,0.17960143645024745,0.8204,CRITICAL
CR-2024-004543,2023-06-12 01:05:34,ROBBERY,ARMED ROBBERY,41.82978828641799,-87.57919763981256,PARK,False,False,D-02,W-04,0.14029114407527468,0.8597,CRITICAL
CR-2023-001038,2024-10-26 03:40:44,BURGLARY,FORCIBLE ENTRY,41.88733656724657,-87.61174173344247,ALLEY,False,False,D-02,W-07,0.15553339818791959,0.563,HIGH
CR-2024-002839,2024-05-18 12:43:40,THEFT,PETTY THEFT,41.883496084626906,-87.63727950843683,COMMERCIAL BUILDING,False,False,D-10,W-31,0.12996335246134946,0.406,MEDIUM
CR-2025-002480,2024-07-03 17:07:28,CRIMINAL DAMAGE,GRAFFITI,41.87331877527132,-87.64524717772814,COMMERCIAL BUILDING,False,False,D-01,W-49,0.188723568793156,0.3786,MEDIUM
CR-2023-005127,2023-09-01 02:06:30,CRIMINAL DAMAGE,GRAFFITI,41.87883642096959,-87.65007561298037,PARK,False,False,D-02,W-38,0.16821967134577473,0.3882,MEDIUM
CR-2023-004038,2023-02-06 17:08:31,ROBBERY,STRONGARM ROBBERY,41.77683255637454,-87.60059521563394,RESIDENCE,False,False,D-05,W-29,0.09990842959120308,0.9001,CRITICAL
CR-2025-004580,2024-07-17 06:36:59,BURGLARY,RESIDENTIAL,41.93757053986985,-87.65734012560254,COMMERCIAL BUILDING,False,False,D-05,W-32,0.11210703144960599,0.5919,HIGH
CR-2024-000304,2024-04-21 22:12:00,BATTERY,SIMPLE BATTERY,41.91282559502192,-87.62537911377021,ALLEY,True,True,D-10,W-27,0.7415863928222463,0.2584,MEDIUM
CR-2023-003891,2023-03-11 17:43:08,ASSAULT,AGGRAVATED ASSAULT,41.87971975881088,-87.59069711255276,STREET,False,True,D-08,W-33,0.20523424114974417,0.7948,CRITICAL
CR-2023-004503,2023-07-14 19:00:46,ROBBERY,ARMED ROBBERY,41.87506091340623,-87.615099936458,RESIDENCE,False,False,D-13,W-04,0.08052719770439061,0.9195,CRITICAL
CR-2023-001857,2024-03-25 16:57:18,THEFT,GRAND THEFT,41.89328956114466,-87.63217230766558,RESIDENCE,False,False,D-10,W-21,0.10774776213837045,0.4164,MEDIUM
CR-2025-001799,2023-04-05 01:00:29,BATTERY,SIMPLE BATTERY,41.787303624075655,-87.63468690649884,SIDEWALK,True,True,D-07,W-05,0.7807326356989486,0.2193,LOW
CR-2024-002488,2023-08-12 08:14:19,CRIMINAL DAMAGE,,41.81336174068654,-87.62610438531934,COMMERCIAL BUILDING,False,False,D-03,W-37,0.16363351294318948,0.3903,MEDIUM
CR-2024-000517,2025-11-07 23:31:32,BATTERY,AGGRAVATED BATTERY,41.87085220306551,-87.60619019855065,APARTMENT,False,False,D-12,W-28,0.7440750630527978,0.2559,MEDIUM
CR-2023-005895,2025-04-29 12:58:37,THEFT,RETAIL THEFT,41.854834607270256,-87.60722206001682,SIDEWALK,False,False,D-02,W-43,0.15528218832272306,0.3942,MEDIUM
CR-2025-005666,2024-10-10 15:09:54,ASSAULT,AGGRAVATED ASSAULT,41.88571417734416,-87.61329410661583,PARKING LOT,False,False,D-02,W-16,0.12657290505791746,0.8734,CRITICAL
CR-2024-000040,2024-06-25 21:15:11,BATTERY,SIMPLE BATTERY,41.87480492168244,-87.62444331142733,PARK,True,False,D-01,W-15,0.7315978607770574,0.2684,MEDIUM
CR-2024-005839,2023-05-30 23:23:51,NARCOTICS,POSSESSION OF HEROIN,41.92631709086672,-87.6744585567899,PARK,False,False,D-07,W-27,0.7336854475392612,0.1775,LOW
CR-2023-005259,2025-02-17 23:03:56,BATTERY,SIMPLE BATTERY,41.73989572937175,-87.57606689639073,PARK,True,False,D-08,W-39,0.7619484952021859,0.2381,LOW
CR-2024-000079,2025-02-10 04:53:44,ASSAULT,AGGRAVATED ASSAULT,41.860230447541966,-87.6199516958705,PARKING LOT,False,True,D-08,W-40,0.19552747076218238,0.8045,CRITICAL
CR-2024-000583,2025-09-15 07:49:18,BATTERY,AGGRAVATED BATTERY,41.97608545637021,-87.64402181759895,APARTMENT,True,False,D-04,W-45,0.8148458382757972,0.1852,LOW
CR-2024-005758,2023-12-25 00:56:31,ASSAULT,SIMPLE ASSAULT,41.7711538774659,-87.6093718353635,PARK,True,False,D-07,W-19,0.1905156273902607,0.8095,CRITICAL
CR-2024-000331,2023-06-05 20:17:49,NARCOTICS,SALE/MANUFACTURE,41.88001044113612,-87.73668164588041,PARKING LOT,True,False,D-05,W-50,0.6450609531124121,0.2366,LOW
CR-2023-000909,2023-11-14 21:44:25,BURGLARY,FORCIBLE ENTRY,41.87493304641759,-87.64460769290727,SIDEWALK,False,False,D-04,W-27,0.14765942322197795,0.5682,HIGH
CR-2025-002420,2023-08-11 16:17:17,BATTERY,DOMESTIC BATTERY,41.75874057677205,-87.62710762649988,APARTMENT,False,False,D-08,W-46,0.776795122467595,0.2232,LOW
CR-2024-002257,2024-04-06 20:35:13,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.94484164248391,-87.67355621838593,RESIDENCE,True,False,D-09,W-48,0.2772133195477855,0.3373,MEDIUM
CR-2025-004289,2025-06-27 20:51:44,MOTOR VEHICLE THEFT,MOTORCYCLE,41.9032841733781,-87.6466798061574,ALLEY,False,False,D-14,W-08,0.16592819938853312,0.556,HIGH
CR-2024-000721,2024-04-16 21:19:10,NARCOTICS,POSSESSION OF COCAINE,41.88081532338056,-87.64925247921934,APARTMENT,False,True,D-15,W-29,0.5953091726267979,0.2698,MEDIUM
CR-2023-004068,2025-04-02 01:32:18,BURGLARY,COMMERCIAL,41.7561874372122,-87.61389731361403,STREET,False,False,D-05,W-01,0.15250163819368995,0.565,HIGH
CR-2023-000807,2025-11-14 12:07:02,NARCOTICS,POSSESSION OF HEROIN,41.77438800216024,-87.54917231080388,APARTMENT,True,False,D-12,W-20,0.7373935469626834,0.1751,LOW
CR-2023-000174,2025-06-06 23:01:24,NARCOTICS,POSSESSION OF HEROIN,41.86732333668122,-87.63300170727568,RESIDENCE,True,False,D-03,W-03,0.6654991551616865,0.223,LOW
CR-2025-001532,2025-08-23 22:10:57,ROBBERY,STRONGARM ROBBERY,41.85538294536229,-87.62497610182992,STREET,False,False,D-14,W-44,0.2078118648454084,0.7922,CRITICAL
CR-2023-003957,2024-03-06 00:58:01,ROBBERY,STRONGARM ROBBERY,41.8730318333679,-87.62976652566756,COMMERCIAL BUILDING,True,False,D-11,W-30,0.0973792481324474,0.9026,CRITICAL
CR-2023-004389,2025-10-20 09:07:35,BATTERY,SIMPLE BATTERY,41.90143040185916,-87.729986920807,SIDEWALK,False,False,D-11,W-33,0.7446948842318769,0.2553,MEDIUM
CR-2023-002094,2023-11-13 10:10:21,BURGLARY,COMMERCIAL,41.94006749388769,-87.65656246026222,STREET,True,False,D-06,W-50,0.10854840508726811,0.5943,HIGH
CR-2025-001733,2023-12-23 08:43:23,CRIMINAL DAMAGE,TO PROPERTY,41.76860441577591,-87.62570180083071,SIDEWALK,True,False,D-01,W-06,0.14895627133171505,0.3972,MEDIUM
CR-2025-001634,2024-05-25 19:10:10,NARCOTICS,POSSESSION OF HEROIN,41.78468614806314,-87.61283776155686,PARK,True,False,D-06,W-01,0.770468514144684,0.153,LOW
CR-2025-005072,2025-11-20 12:09:15,ROBBERY,STRONGARM ROBBERY,41.88149357133001,-87.61303099265909,RESIDENCE,False,False,D-10,W-06,0.11202424853559101,0.888,CRITICAL
CR-2024-000547,2023-10-28 11:15:04,THEFT,RETAIL THEFT,41.88908960115824,-87.63101074870163,RESIDENCE,False,False,D-09,W-45,0.12812748648282046,0.4069,MEDIUM
CR-2023-004701,2023-07-11 10:23:45,MOTOR VEHICLE THEFT,AUTOMOBILE,41.73922029825804,-87.63418290240021,APARTMENT,False,False,D-02,W-25,0.1686699592176622,0.5542,HIGH
CR-2023-004587,2025-04-09 17:09:03,BURGLARY,RESIDENTIAL,41.89467495802707,-87.6354629672284,RESIDENCE,False,False,D-14,W-38,0.12642652860605824,0.5824,HIGH
CR-2023-003504,2024-08-31 00:51:27,NARCOTICS,POSSESSION OF COCAINE,41.89829857493916,-87.60814494521252,COMMERCIAL BUILDING,True,False,D-08,W-12,0.689506123651261,0.207,LOW
CR-2023-003945,2025-07-16 21:14:09,ASSAULT,AGGRAVATED ASSAULT,41.7830659473828,-87.60250124575595,RESIDENCE,False,False,D-01,W-04,0.09236927032752013,0.9076,CRITICAL
CR-2023-002535,2024-10-11 00:56:34,ASSAULT,AGGRAVATED ASSAULT,41.86041614763053,-87.63309504178527,PARKING LOT,False,True,D-05,W-27,0.1487494759934682,0.8513,CRITICAL
CR-2025-002243,2023-11-17 16:45:07,NARCOTICS,POSSESSION OF HEROIN,41.95681399262037,-87.66685841553665,PARK,False,False,D-08,W-33,0.7281611234750249,0.1812,LOW
CR-2024-001186,2023-03-22 16:14:36,NARCOTICS,POSSESSION OF COCAINE,41.8805002733878,-87.62227325895749,RESIDENCE,True,False,D-03,W-05,0.694605854686055,0.2036,LOW
CR-2024-000214,2023-12-03 15:45:47,NARCOTICS,POSSESSION OF HEROIN,41.89397636730275,-87.65618109229635,APARTMENT,True,False,D-07,W-14,0.8248263604102706,0.1168,LOW
CR-2023-001290,2024-01-03 01:21:53,BATTERY,DOMESTIC BATTERY,41.8836815820891,-87.62396261206499,PARK,True,False,D-04,W-20,0.7932001843141044,0.2068,LOW
CR-2024-000868,2023-11-28 13:10:23,BATTERY,AGGRAVATED BATTERY,41.86229476371281,-87.6458170438237,ALLEY,True,True,D-02,W-01,0.8416652248448572,0.1583,LOW
CR-2023-001758,2023-03-15 10:15:05,CRIMINAL DAMAGE,GRAFFITI,41.86616664398089,-87.6234340909321,PARK,True,False,D-14,W-11,0.1664150269757369,0.389,MEDIUM
CR-2025-003077,2025-12-18 00:03:01,THEFT,PETTY THEFT,41.88896887668085,-87.62307271818706,STREET,False,False,D-03,W-47,0.10422453056850245,0.418,MEDIUM
CR-2023-000948,2024-12-04 12:36:10,NARCOTICS,,41.87421805906,-87.60582029244243,APARTMENT,True,False,D-11,W-24,0.691043465619965,0.206,LOW
CR-2023-004575,2023-12-07 09:33:09,MOTOR VEHICLE THEFT,MOTORCYCLE,41.89245537515023,-87.72272049891644,RESIDENCE,False,False,D-15,W-03,0.1490270609156709,0.5673,HIGH
CR-2025-002099,2024-01-22 14:11:41,PETTY THEFT,POSSESSION OF COCAINE,41.82646261788551,-87.71661877068806,APARTMENT,True,False,D-01,W-19,0.4224528218658985,0.2695,MEDIUM
CR-2024-005617,2025-02-08 22:49:56,MOTOR VEHICLE THEFT,MOTORCYCLE,41.94651454565538,-87.65167077873038,SIDEWALK,False,False,D-04,W-33,0.2127152769676076,0.5249,HIGH
CR-2024-002566,2024-04-28 23:30:01,ASSAULT,AGGRAVATED ASSAULT,41.88398951173477,-87.62299621714736,RESIDENCE,False,False,D-09,W-20,0.11243181785018387,0.8876,CRITICAL
CR-2023-002616,2024-04-27 10:37:53,MOTOR VEHICLE THEFT,MOTORCYCLE,41.8622595380005,-87.63365417687683,APARTMENT,False,False,D-10,W-21,0.14331865922179057,0.5711,HIGH
CR-2024-004390,2023-08-19 11:17:28,CRIMINAL DAMAGE,GRAFFITI,41.76053322265808,-87.60510160444174,STREET,False,False,D-15,W-42,0.1312026306634062,0.4054,MEDIUM
CR-2025-001388,2023-06-30 09:08:53,MOTOR VEHICLE THEFT,MOTORCYCLE,41.874257303712575,-87.63342246168807,RESIDENCE,False,False,D-02,W-50,0.10531005911159666,0.5965,HIGH
CR-2023-003708,2024-10-20 16:51:23,BATTERY,SIMPLE BATTERY,41.89467649297634,-87.74330911143878,ALLEY,False,False,D-15,W-21,0.7686545891373772,0.2313,LOW
CR-2023-001497,2025-09-14 05:01:22,ASSAULT,SIMPLE ASSAULT,41.86382122309967,-87.62863779222222,ALLEY,False,False,D-15,W-01,0.20981372527515554,0.7902,CRITICAL
CR-2024-005815,2025-03-27 01:23:35,BURGLARY,COMMERCIAL,41.90050892215464,-87.63475987993564,RESIDENCE,False,False,D-12,W-15,0.0845252687436789,0.6103,HIGH
CR-2025-003065,2025-06-14 02:41:03,THEFT,PETTY THEFT,41.78644902250429,-87.64268518806918,ALLEY,False,False,D-15,W-25,0.10794837584009265,0.4163,MEDIUM
CR-2023-002517,2023-03-04 01:21:25,NARCOTICS,SALE/MANUFACTURE,41.96271468482342,-87.60741276198834,APARTMENT,True,False,D-07,W-23,0.7807636883318322,0.1462,LOW
CR-2024-005041,2023-10-27 18:30:13,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.88220490178819,-87.6062971793918,APARTMENT,False,False,D-08,W-14,0.3855171241350386,0.2868,MEDIUM
CR-2025-000641,2024-03-31 23:10:32,ROBBERY,STRONGARM ROBBERY,41.96256217353377,-87.6361659536641,ALLEY,False,False,D-15,W-03,0.18655855507566652,0.8134,CRITICAL
CR-2024-002329,2024-11-23 00:53:59,BATTERY,AGGRAVATED BATTERY,41.88179125422975,-87.64183420040709,COMMERCIAL BUILDING,True,False,D-13,W-31,0.7393107035368456,0.2607,MEDIUM
CR-2025-000200,2023-04-21 04:12:21,NARCOTICS,SALE/MANUFACTURE,41.73903930853014,-87.64398437557385,PARK,True,False,D-03,W-50,0.7562715572726676,0.1625,LOW
CR-2025-002339,2025-08-21 23:33:40,ASSAULT,AGGRAVATED ASSAULT,41.8910215478845,-87.62603025027643,PARKING LOT,False,False,D-08,W-04,0.09169801959582517,0.9083,CRITICAL
CR-2024-001525,2024-06-05 23:27:49,ROBBERY,STRONGARM ROBBERY,41.85752489454155,-87.64044161503642,APARTMENT,False,False,D-10,W-09,0.1148534150131371,0.8851,CRITICAL
CR-2025-005828,2024-02-27 13:23:30,BURGLARY,COMMERCIAL,41.81554589946507,-87.6016865541598,PARK,False,False,D-04,W-06,0.16325233534654665,0.5578,HIGH
CR-2024-005584,2024-05-13 02:35:37,ROBBERY,STRONGARM ROBBERY,41.87865629365177,-87.72893366021592,ALLEY,False,False,D-12,W-20,0.14155234659117558,0.8584,CRITICAL
CR-2025-005366,2025-05-11 02:35:47,ASSAULT,AGGRAVATED ASSAULT,41.93803731886666,-87.66606474260149,ALLEY,False,False,D-11,W-28,0.178634312306079,0.8214,CRITICAL
CR-2023-001323,2024-06-10 12:06:10,BATTERY,DOMESTIC BATTERY,41.76963729753525,-87.66413917547948,ALLEY,True,True,D-15,W-22,0.8079919355959633,0.192,LOW
CR-2025-000536,2025-06-07 11:30:05,MOTOR VEHICLE THEFT,AUTOMOBILE,41.94993643782121,-87.68095984448377,RESIDENCE,False,False,D-12,W-12,0.09066230022245145,0.6062,HIGH
CR-2024-004459,2024-10-08 11:52:23,ASSAULT,AGGRAVATED ASSAULT,41.852372300439455,-87.61741114625454,STREET,False,False,D-02,W-21,0.19387560896477482,0.8061,CRITICAL
CR-2025-000494,2024-05-13 06:42:44,BATTERY,SIMPLE BATTERY,41.943980716523406,-87.65476228322011,STREET,True,False,D-15,W-25,0.6887553426169167,0.3112,MEDIUM
CR-2023-002178,2024-07-23 06:54:45,ASSAULT,SIMPLE ASSAULT,41.784575861971625,-87.63710170438023,PARK,False,False,D-11,W-47,0.09490911048928528,0.9051,CRITICAL
CR-2024-003979,2025-07-22 01:23:00,BATTERY,,41.95022629457223,-87.66290911808332,RESIDENCE,False,False,D-02,W-40,0.7235948199823609,0.2764,MEDIUM
CR-2025-001646,2023-06-08 09:13:44,NARCOTICS,POSSESSION OF HEROIN,41.90358537694959,-87.72081557734018,STREET,True,False,D-02,W-03,0.7959190568342152,0.1361,LOW
CR-2024-004801,2024-07-27 01:02:56,MOTOR VEHICLE THEFT,AUTOMOBILE,41.88095334832768,-87.63549436745015,PARK,False,False,D-02,W-04,0.12511856540591088,0.5833,HIGH
CR-2025-004250,2024-01-24 19:42:56,BURGLARY,COMMERCIAL,41.91568173358036,-87.63657461633765,PARKING LOT,False,False,D-14,W-49,0.24081864166359407,0.5061,HIGH
CR-2023-005967,2023-01-20 18:29:26,THEFT,RETAIL THEFT,41.940881435090574,-87.65007630917441,APARTMENT,False,False,D-03,W-40,0.18378434755648385,0.3809,MEDIUM
CR-2025-003563,2024-05-04 04:04:42,CRIMINAL DAMAGE,TO VEHICLE,41.77947701647376,-87.61337741013365,SIDEWALK,False,False,D-10,W-21,0.11538523393161225,0.4128,MEDIUM
CR-2025-000032,2024-05-31 02:47:34,PETTY THEFT,FROM BUILDING,41.89028788733592,-87.60945639957144,ALLEY,False,False,D-13,W-02,0.27727904544069454,0.3373,MEDIUM
CR-2025-003464,2024-07-05 01:12:38,CRIMINAL DAMAGE,TO PROPERTY,41.8770908380263,-87.64591991559149,SIDEWALK,False,False,D-15,W-19,0.11799555483069323,0.4116,MEDIUM
CR-2024-002623,2025-07-29 08:59:12,ROBBERY,ARMED ROBBERY,41.8691026696502,-87.65318180492537,PARK,False,False,D-06,W-40,0.17937817595631983,0.8206,CRITICAL
CR-2023-004263,2024-10-12 09:47:50,BATTERY,SIMPLE BATTERY,41.94192182293568,-87.65106241642341,APARTMENT,True,False,D-14,W-38,0.83978127050471,0.1602,LOW
CR-2023-004221,2025-04-03 07:22:54,THEFT,PETTY THEFT,41.772986565415785,-87.66178872844748,SIDEWALK,False,False,D-11,W-01,0.17377359611196866,0.3856,MEDIUM
CR-2025-001580,2025-08-07 14:03:42,THEFT,PETTY THEFT,41.86900244917677,-87.62296143707245,PARKING LOT,False,False,D-14,W-15,0.16414630901706198,0.3901,MEDIUM
CR-2023-003717,2024-09-15 02:21:57,ASSAULT,SIMPLE ASSAULT,41.93938011965941,-87.64942101224113,PARK,False,False,D-04,W-24,0.24151801267262574,0.7585,CRITICAL
CR-2023-003171,2025-07-04 16:02:19,BATTERY,AGGRAVATED BATTERY,41.94552680940205,-87.65860161130006,ALLEY,True,False,D-14,W-49,0.8495686346206365,0.1504,LOW
CR-2024-001705,2024-08-28 03:00:20,THEFT,RETAIL THEFT,41.93490131962419,-87.6633615197813,COMMERCIAL BUILDING,True,False,D-04,W-08,0.151029049468022,0.3962,MEDIUM
CR-2024-005998,2024-02-20 03:30:50,CRIMINAL DAMAGE,TO PROPERTY,41.87928919621338,-87.71181574701835,PARKING LOT,False,False,D-10,W-14,0.18455180535920784,0.3805,MEDIUM
CR-2025-005843,2023-08-06 23:40:49,BURGLARY,FORCIBLE ENTRY,41.90064952316368,-87.77729935744668,STREET,False,False,D-13,W-36,0.1257224815855509,0.5829,HIGH
CR-2025-001145,2024-01-13 05:00:21,CRIMINAL DAMAGE,TO VEHICLE,41.91190019394836,-87.70928055508593,SIDEWALK,False,True,D-08,W-20,0.16197164104394515,0.3911,MEDIUM
CR-2025-003005,2024-11-16 19:45:20,ASSAULT,AGGRAVATED ASSAULT,41.87954303231212,-87.71886234287507,APARTMENT,False,True,D-07,W-15,0.21973767271661887,0.7803,CRITICAL
CR-2024-003457,2025-03-22 17:20:03,ROBBERY,ARMED ROBBERY,41.805619808034855,-87.66114999266291,APARTMENT,False,False,D-03,W-30,0.16423068278951103,0.8358,CRITICAL
CR-2025-002900,2023-12-30 03:06:31,ASSAULT,AGGRAVATED ASSAULT,41.78628081437601,-87.63495584187639,RESIDENCE,True,True,D-02,W-31,0.1785027359817238,0.8215,CRITICAL
CR-2023-002826,2024-02-26 23:09:24,ASSAULT,SIMPLE ASSAULT,41.94578148389748,-87.63273520433462,PARKING LOT,True,False,D-11,W-19,0.1437643201456078,0.8562,CRITICAL
CR-2023-005571,2023-10-06 05:12:58,PETTY THEFT,AUTOMOBILE,41.92189437256095,-87.62837793152275,ALLEY,False,False,D-02,W-34,0.30385807891501954,0.3249,MEDIUM
CR-2023-002118,2024-04-08 12:50:09,ASSAULT,SIMPLE ASSAULT,41.89962631098834,-87.63500953433437,APARTMENT,False,False,D-11,W-48,0.13084081570621958,0.8692,CRITICAL
CR-2023-005793,2024-08-01 23:15:51,CRIMINAL DAMAGE,GRAFFITI,41.936280199078304,-87.6741555048046,APARTMENT,False,False,D-06,W-01,0.13339551941025582,0.4044,MEDIUM
CR-2025-002348,2023-01-20 23:28:30,ASSAULT,SIMPLE ASSAULT,41.88978283444048,-87.7039937370673,APARTMENT,False,False,D-06,W-03,0.20357909460702592,0.7964,CRITICAL
CR-2025-002063,2024-03-15 05:04:34,CRIMINAL DAMAGE,TO VEHICLE,41.756881147759934,-87.58403187454122,PARKING LOT,False,False,D-03,W-24,0.20338616764223091,0.3718,MEDIUM
CR-2024-003493,2025-11-23 06:25:35,ASSAULT,AGGRAVATED ASSAULT,41.92035261433152,-87.61347811454534,PARK,False,True,D-10,W-45,0.17459668573024045,0.8254,CRITICAL
CR-2025-002312,2023-08-01 05:52:46,ASSAULT,SIMPLE ASSAULT,41.883443791830594,-87.61087721121197,RESIDENCE,False,False,D-13,W-16,0.1005403889644658,0.8995,CRITICAL
CR-2024-003544,2023-09-10 14:17:56,NARCOTICS,POSSESSION OF HEROIN,41.87889588969399,-87.61682065365797,SIDEWALK,True,False,D-14,W-36,0.8011912000002023,0.1325,LOW
CR-2023-005613,2025-07-27 04:35:01,ROBBERY,ARMED ROBBERY,41.92946670491075,-87.69986617559167,STREET,False,False,D-06,W-18,0.17290284711970771,0.8271,CRITICAL
CR-2024-003844,2023-03-30 19:09:32,ROBBERY,STRONGARM ROBBERY,41.8745915329932,-87.63274139816016,ALLEY,False,False,D-01,W-06,0.15650044885819644,0.8435,CRITICAL
CR-2024-005485,2024-01-07 07:44:13,THEFT,RETAIL THEFT,41.88739598519109,-87.73017672775954,STREET,False,False,D-07,W-36,0.25972404015725203,0.3455,MEDIUM
CR-2023-002205,2024-10-23 16:15:19,THEFT,GRAND THEFT,41.8680748220773,-87.63071613507029,SIDEWALK,False,False,D-08,W-33,0.12489769954935562,0.4084,MEDIUM
CR-2025-004439,2023-02-20 00:54:50,MOTOR VEHICLE THEFT,TRUCK,41.793063524677045,-87.64521173000048,SIDEWALK,False,False,D-06,W-50,0.1552439584534288,0.5632,HIGH
CR-2025-004103,2025-08-23 01:44:31,CRIMINAL DAMAGE,TO PROPERTY,41.88728404715158,-87.65319153668689,APARTMENT,False,True,D-06,W-42,0.11076735214201863,0.415,MEDIUM
