crime_id,date,category,description,latitude,longitude,location_description,arrest,domestic,district,ward
CR-2024-002488,2023-08-12 08:14:19,CRIMINAL DAMAGE,,41.81336174068654,-87.62610438531934,COMMERCIAL BUILDING,False,False,D-03,W-37
CR-2024-000517,2025-11-07 23:31:32,BATTERY,AGGRAVATED BATTERY,41.87085220306551,-87.60619019855065,APARTMENT,False,False,D-12,W-28
CR-2023-005895,2025-04-29 12:58:37,THEFT,RETAIL THEFT,41.854834607270256,-87.60722206001682,SIDEWALK,False,False,D-02,W-43
CR-2025-005666,2024-10-10 15:09:54,ASSAULT,AGGRAVATED ASSAULT,41.885714177344155,-87.61329410661583,PARKING LOT,False,False,D-02,W-16
CR-2024-000040,2024-06-25 21:15:11,BATTERY,SIMPLE BATTERY,41.87480492168244,-87.62444331142733,PARK,True,False,D-01,W-15
CR-2024-005839,2023-05-30 23:23:51,NARCOTICS,POSSESSION OF HEROIN,41.92631709086672,-87.6744585567899,PARK,False,False,D-07,W-27
CR-2023-005259,2025-02-17 23:03:56,BATTERY,SIMPLE BATTERY,41.73989572937175,-87.57606689639073,PARK,True,False,D-08,W-39
CR-2024-000079,2025-02-10 04:53:44,ASSAULT,AGGRAVATED ASSAULT,41.860230447541966,-87.6199516958705,PARKING LOT,False,True,D-08,W-40
CR-2024-000583,2025-09-15 07:49:18,BATTERY,AGGRAVATED BATTERY,41.97608545637021,-87.64402181759895,APARTMENT,True,False,D-04,W-45
CR-2024-005758,2023-12-25 00:56:31,ASSAULT,SIMPLE ASSAULT,41.7711538774659,-87.6093718353635,PARK,True,False,D-07,W-19
CR-2024-000331,2023-06-05 20:17:49,NARCOTICS,SALE/MANUFACTURE,41.880010441136115,-87.73668164588041,PARKING LOT,True,False,D-05,W-50
CR-2023-000909,2023-11-14 21:44:25,BURGLARY,FORCIBLE ENTRY,41.87493304641759,-87.64460769290727,SIDEWALK,False,False,D-04,W-27
CR-2025-002420,2023-08-11 16:17:17,BATTERY,DOMESTIC BATTERY,41.75874057677205,-87.62710762649988,APARTMENT,False,False,D-08,W-46
CR-2024-002257,2024-04-06 20:35:13,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.94484164248391,-87.67355621838593,RESIDENCE,True,False,D-09,W-48
CR-2025-004289,2025-06-27 20:51:44,MOTOR VEHICLE THEFT,MOTORCYCLE,41.903284173378104,-87.6466798061574,ALLEY,False,False,D-14,W-08
CR-2024-000721,2024-04-16 21:19:10,NARCOTICS,POSSESSION OF COCAINE,41.88081532338056,-87.64925247921934,APARTMENT,False,True,D-15,W-29
CR-2023-004068,2025-04-02 01:32:18,BURGLARY,COMMERCIAL,41.7561874372122,-87.61389731361403,STREET,False,False,D-05,W-01
CR-2023-000807,2025-11-14 12:07:02,NARCOTICS,POSSESSION OF HEROIN,41.77438800216024,-87.54917231080388,APARTMENT,True,False,D-12,W-20
CR-2023-000174,2025-06-06 23:01:24,NARCOTICS,POSSESSION OF HEROIN,41.86732333668122,-87.63300170727568,RESIDENCE,True,False,D-03,W-03
CR-2025-001532,2025-08-23 22:10:57,ROBBERY,STRONGARM ROBBERY,41.855382945362294,-87.62497610182992,STREET,False,False,D-14,W-44
CR-2023-003957,2024-03-06 00:58:01,ROBBERY,STRONGARM ROBBERY,41.8730318333679,-87.62976652566756,COMMERCIAL BUILDING,True,False,D-11,W-30
CR-2023-004389,2025-10-20 09:07:35,BATTERY,SIMPLE BATTERY,41.90143040185916,-87.729986920807,SIDEWALK,False,False,D-11,W-33
CR-2023-002094,2023-11-13 10:10:21,BURGLARY,COMMERCIAL,41.94006749388769,-87.65656246026222,STREET,True,False,D-06,W-50
CR-2025-001733,2023-12-23 08:43:23,CRIMINAL DAMAGE,TO PROPERTY,41.76860441577591,-87.62570180083071,SIDEWALK,True,False,D-01,W-06
CR-2025-001634,2024-05-25 19:10:10,NARCOTICS,POSSESSION OF HEROIN,41.78468614806314,-87.61283776155686,PARK,True,False,D-06,W-01
CR-2025-005072,2025-11-20 12:09:15,ROBBERY,STRONGARM ROBBERY,41.88149357133001,-87.61303099265909,RESIDENCE,False,False,D-10,W-06
CR-2024-000547,2023-10-28 11:15:04,THEFT,RETAIL THEFT,41.88908960115824,-87.63101074870163,RESIDENCE,False,False,D-09,W-45
CR-2023-004701,2023-07-11 10:23:45,MOTOR VEHICLE THEFT,AUTOMOBILE,41.73922029825804,-87.63418290240021,APARTMENT,False,False,D-02,W-25
CR-2023-004587,2025-04-09 17:09:03,BURGLARY,RESIDENTIAL,41.89467495802707,-87.6354629672284,RESIDENCE,False,,D-14,W-38
CR-2023-003504,2024-08-31 00:51:27,NARCOTICS,POSSESSION OF COCAINE,41.898298574939155,-87.60814494521252,COMMERCIAL BUILDING,True,False,D-08,W-12
CR-2023-003945,2025-07-16 21:14:09,ASSAULT,AGGRAVATED ASSAULT,41.783065947382795,-87.60250124575595,RESIDENCE,False,False,D-01,W-04
CR-2023-002535,2024-10-11 00:56:34,ASSAULT,AGGRAVATED ASSAULT,41.86041614763053,-87.63309504178527,PARKING LOT,False,True,D-05,W-27
CR-2025-002243,2023-11-17 16:45:07,NARCOTICS,POSSESSION OF HEROIN,41.95681399262037,-87.66685841553665,PARK,False,False,D-08,W-33
CR-2024-001186,2023-03-22 16:14:36,NARCOTICS,POSSESSION OF COCAINE,41.880500273387796,-87.62227325895749,RESIDENCE,True,False,D-03,W-05
CR-2024-000214,2023-12-03 15:45:47,NARCOTICS,POSSESSION OF HEROIN,41.89397636730275,-87.65618109229635,APARTMENT,True,False,D-07,W-14
CR-2023-001290,2024-01-03 01:21:53,BATTERY,DOMESTIC BATTERY,41.8836815820891,-87.62396261206499,PARK,True,False,D-04,W-20
CR-2024-000868,2023-11-28 13:10:23,BATTERY,AGGRAVATED BATTERY,41.86229476371281,-87.6458170438237,ALLEY,True,True,D-02,W-01
CR-2023-001758,2023-03-15 10:15:05,CRIMINAL DAMAGE,GRAFFITI,41.86616664398089,-87.6234340909321,PARK,True,False,D-14,W-11
CR-2025-003077,2025-12-18 00:03:01,THEFT,PETTY THEFT,41.88896887668085,-87.62307271818706,STREET,False,False,D-03,W-47
CR-2023-000948,2024-12-04 12:36:10,NARCOTICS,,41.87421805906,-87.60582029244243,APARTMENT,True,False,D-11,W-24
CR-2023-004575,2023-12-07 09:33:09,MOTOR VEHICLE THEFT,MOTORCYCLE,41.89245537515023,-87.72272049891644,RESIDENCE,False,False,D-15,W-03
CR-2025-002099,2024-01-22 14:11:41,PETTY THEFT,POSSESSION OF COCAINE,41.82646261788551,-87.71661877068806,APARTMENT,True,False,D-01,W-19
CR-2023-000156,2025-05-14 22:04:14,NARCOTICS,POSSESSION OF HEROIN,95.0,-87.60866225909999,ALLEY,True,False,D-05,W-09
CR-2024-005617,2025-02-08 22:49:56,MOTOR VEHICLE THEFT,MOTORCYCLE,41.94651454565538,-87.65167077873038,SIDEWALK,False,False,D-04,W-33
CR-2023-000021,2024-11-09 00:16:11,BURGLARY,RESIDENTIAL,41.87636527576418,-190.0,COMMERCIAL BUILDING,False,False,D-07,W-39
CR-2024-002566,2024-04-28 23:30:01,ASSAULT,AGGRAVATED ASSAULT,41.88398951173477,-87.62299621714736,RESIDENCE,False,False,D-09,W-20
CR-2023-002616,2024-04-27 10:37:53,MOTOR VEHICLE THEFT,MOTORCYCLE,41.8622595380005,-87.63365417687683,APARTMENT,False,False,D-10,W-21
CR-2024-004390,2023-08-19 11:17:28,CRIMINAL DAMAGE,GRAFFITI,41.760533222658076,-87.60510160444174,STREET,False,False,D-15,W-42
CR-2025-001388,2023-06-30 09:08:53,MOTOR VEHICLE THEFT,MOTORCYCLE,41.874257303712575,-87.63342246168807,RESIDENCE,False,False,D-02,W-50
CR-2023-003708,2024-10-20 16:51:23,BATTERY,SIMPLE BATTERY,41.89467649297634,-87.74330911143878,ALLEY,False,False,D-15,W-21
CR-2023-001497,2025-09-14 05:01:22,ASSAULT,SIMPLE ASSAULT,41.86382122309967,-87.62863779222222,ALLEY,False,False,D-15,W-01
CR-2024-005815,2025-03-27 01:23:35,BURGLARY,COMMERCIAL,41.900508922154636,-87.63475987993564,RESIDENCE,False,,D-12,W-15
CR-2025-003065,2025-06-14 02:41:03,THEFT,PETTY THEFT,41.78644902250429,-87.64268518806918,ALLEY,False,False,D-15,W-25
CR-2023-002517,2023-03-04 01:21:25,NARCOTICS,SALE/MANUFACTURE,41.96271468482342,-87.60741276198834,APARTMENT,True,False,D-07,W-23
CR-2024-005041,2023-10-27 18:30:13,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.88220490178819,-87.6062971793918,APARTMENT,False,False,D-08,W-14
CR-2025-000641,2024-03-31 23:10:32,ROBBERY,STRONGARM ROBBERY,41.96256217353377,-87.6361659536641,ALLEY,False,False,D-15,W-03
CR-2024-002329,2024-11-23 00:53:59,BATTERY,AGGRAVATED BATTERY,41.881791254229746,-87.64183420040709,COMMERCIAL BUILDING,True,False,D-13,W-31
CR-2025-000200,2023-04-21 04:12:21,NARCOTICS,SALE/MANUFACTURE,41.73903930853014,-87.64398437557385,PARK,True,False,D-03,W-50
CR-2025-002339,2025-08-21 23:33:40,ASSAULT,AGGRAVATED ASSAULT,41.8910215478845,-87.62603025027643,PARKING LOT,False,False,D-08,W-04
CR-2024-001525,2024-06-05 23:27:49,ROBBERY,STRONGARM ROBBERY,41.85752489454155,-87.64044161503642,APARTMENT,False,False,D-10,W-09
CR-2025-005828,2024-02-27 13:23:30,BURGLARY,COMMERCIAL,41.81554589946507,-87.6016865541598,PARK,False,False,D-04,W-06
CR-2024-005584,2024-05-13 02:35:37,ROBBERY,STRONGARM ROBBERY,41.87865629365177,-87.72893366021592,ALLEY,False,False,D-12,W-20
CR-2025-005366,2025-05-11 02:35:47,ASSAULT,AGGRAVATED ASSAULT,41.93803731886666,-87.66606474260149,ALLEY,False,False,D-11,W-28
CR-2023-001323,2024-06-10 12:06:10,BATTERY,DOMESTIC BATTERY,41.76963729753525,-87.66413917547948,ALLEY,True,True,D-15,W-22
CR-2025-000536,2025-06-07 11:30:05,MOTOR VEHICLE THEFT,AUTOMOBILE,41.94993643782121,-87.68095984448377,RESIDENCE,False,False,D-12,W-12
CR-2024-004459,2024-10-08 11:52:23,ASSAULT,AGGRAVATED ASSAULT,41.852372300439455,-87.61741114625454,STREET,False,False,D-02,W-21
CR-2025-000494,2024-05-13 06:42:44,BATTERY,SIMPLE BATTERY,41.943980716523406,-87.65476228322011,STREET,True,False,D-15,W-25
CR-2023-002178,2024-07-23 06:54:45,ASSAULT,SIMPLE ASSAULT,41.784575861971625,-87.63710170438023,PARK,False,False,D-11,W-47
CR-2024-003979,2025-07-22 01:23:00,BATTERY,,41.950226294572225,-87.66290911808332,RESIDENCE,False,False,D-02,W-40
CR-2025-001646,2023-06-08 09:13:44,NARCOTICS,POSSESSION OF HEROIN,41.903585376949586,-87.72081557734018,STREET,True,False,D-02,W-03
CR-2024-004801,2024-07-27 01:02:56,MOTOR VEHICLE THEFT,AUTOMOBILE,41.88095334832768,-87.63549436745015,PARK,False,False,D-02,W-04
CR-2025-004250,2024-01-24 19:42:56,BURGLARY,COMMERCIAL,41.91568173358036,-87.63657461633765,PARKING LOT,False,False,D-14,W-49
CR-2023-005967,2023-01-20 18:29:26,THEFT,RETAIL THEFT,41.940881435090574,-87.65007630917441,APARTMENT,False,False,D-03,W-40
CR-2025-003563,2024-05-04 04:04:42,CRIMINAL DAMAGE,TO VEHICLE,41.77947701647376,-87.61337741013365,SIDEWALK,False,False,D-10,W-21
CR-2025-000032,2024-05-31 02:47:34,PETTY THEFT,FROM BUILDING,41.890287887335916,-87.60945639957144,ALLEY,False,False,D-13,W-02
CR-2025-003464,2024-07-05 01:12:38,CRIMINAL DAMAGE,TO PROPERTY,41.8770908380263,-87.64591991559149,SIDEWALK,False,False,D-15,W-19
CR-2024-002623,2025-07-29 08:59:12,ROBBERY,ARMED ROBBERY,41.8691026696502,-87.65318180492537,PARK,False,False,D-06,W-40
CR-2023-004263,2024-10-12 09:47:50,BATTERY,SIMPLE BATTERY,41.94192182293568,-87.65106241642341,APARTMENT,True,False,D-14,W-38
CR-2023-004221,2025-04-03 07:22:54,THEFT,PETTY THEFT,41.772986565415785,-87.66178872844748,SIDEWALK,False,False,D-11,W-01
CR-2025-001580,2025-08-07 14:03:42,THEFT,PETTY THEFT,41.86900244917677,-87.62296143707245,PARKING LOT,False,False,D-14,W-15
CR-2023-003717,2024-09-15 02:21:57,ASSAULT,SIMPLE ASSAULT,41.93938011965941,-87.64942101224113,PARK,False,False,D-04,W-24
CR-2023-003171,2025-07-04 16:02:19,BATTERY,AGGRAVATED BATTERY,41.945526809402054,-87.65860161130006,ALLEY,True,False,D-14,W-49
CR-2024-001705,2024-08-28 03:00:20,THEFT,RETAIL THEFT,41.93490131962419,-87.6633615197813,COMMERCIAL BUILDING,True,False,D-04,W-08
CR-2024-005998,2024-02-20 03:30:50,CRIMINAL DAMAGE,TO PROPERTY,41.87928919621338,-87.71181574701835,PARKING LOT,False,False,D-10,W-14
CR-2025-005843,2023-08-06 23:40:49,BURGLARY,FORCIBLE ENTRY,41.90064952316368,-87.77729935744668,STREET,False,False,D-13,W-36
CR-2025-001145,2024-01-13 05:00:21,CRIMINAL DAMAGE,TO VEHICLE,41.911900193948355,-87.70928055508593,SIDEWALK,False,True,D-08,W-20
CR-2025-003005,2024-11-16 19:45:20,ASSAULT,AGGRAVATED ASSAULT,41.87954303231212,-87.71886234287507,APARTMENT,False,True,D-07,W-15
CR-2024-003457,2025-03-22 17:20:03,ROBBERY,ARMED ROBBERY,41.805619808034855,-87.66114999266291,APARTMENT,False,False,D-03,W-30
CR-2025-002900,2023-12-30 03:06:31,ASSAULT,AGGRAVATED ASSAULT,41.78628081437601,-87.63495584187639,RESIDENCE,True,True,D-02,W-31
CR-2023-002826,2024-02-26 23:09:24,ASSAULT,SIMPLE ASSAULT,41.94578148389748,-87.63273520433462,PARKING LOT,True,False,D-11,W-19
CR-2023-005571,2023-10-06 05:12:58,PETTY THEFT,AUTOMOBILE,41.92189437256095,-87.62837793152275,ALLEY,False,False,D-02,W-34
CR-2023-002118,2024-04-08 12:50:09,ASSAULT,SIMPLE ASSAULT,41.89962631098834,-87.63500953433437,APARTMENT,False,False,D-11,W-48
CR-2023-005793,2024-08-01 23:15:51,CRIMINAL DAMAGE,GRAFFITI,41.936280199078304,-87.6741555048046,APARTMENT,False,False,D-06,W-01
CR-2025-002348,2023-01-20 23:28:30,ASSAULT,SIMPLE ASSAULT,41.889782834440474,-87.7039937370673,APARTMENT,False,False,D-06,W-03
CR-2025-002063,2024-03-15 05:04:34,CRIMINAL DAMAGE,TO VEHICLE,41.756881147759934,-87.58403187454122,PARKING LOT,False,False,D-03,W-24
CR-2024-003493,2025-11-23 06:25:35,ASSAULT,AGGRAVATED ASSAULT,41.92035261433152,-87.61347811454534,PARK,False,True,D-10,W-45
CR-2025-002312,2023-08-01 05:52:46,ASSAULT,SIMPLE ASSAULT,41.883443791830594,-87.61087721121197,RESIDENCE,False,False,D-13,W-16
CR-2024-003544,2023-09-10 14:17:56,NARCOTICS,POSSESSION OF HEROIN,41.87889588969399,-87.61682065365797,SIDEWALK,True,False,D-14,W-36
CR-2023-005613,2025-07-27 04:35:01,ROBBERY,ARMED ROBBERY,41.92946670491075,-87.69986617559167,STREET,False,False,D-06,W-18
CR-2024-003844,2023-03-30 19:09:32,ROBBERY,STRONGARM ROBBERY,41.8745915329932,-87.63274139816016,ALLEY,False,False,D-01,W-06
CR-2024-005485,2024-01-07 07:44:13,THEFT,RETAIL THEFT,41.887395985191084,-87.73017672775954,STREET,False,False,D-07,W-36
CR-2023-002205,2024-10-23 16:15:19,THEFT,GRAND THEFT,41.868074822077304,-87.63071613507029,SIDEWALK,False,False,D-08,W-33
CR-2025-004439,2023-02-20 00:54:50,MOTOR VEHICLE THEFT,TRUCK,41.793063524677045,-87.64521173000048,SIDEWALK,False,False,D-06,W-50
CR-2025-004103,2025-08-23 01:44:31,CRIMINAL DAMAGE,TO PROPERTY,41.88728404715158,-87.65319153668689,APARTMENT,False,True,D-06,W-42
CR-2023-005523,2024-10-24 23:47:05,BATTERY,,41.90679722407907,-87.73748433334266,COMMERCIAL BUILDING,True,False,D-04,W-26
CR-2024-003721,2025-01-27 23:32:33,MOTOR VEHICLE THEFT,AUTOMOBILE,41.95022336293333,-87.63953591718405,SIDEWALK,True,False,D-05,W-08
CR-2024-003607,2025-09-08 09:01:08,ASSAULT,SIMPLE ASSAULT,,,APARTMENT,False,False,D-02,W-19
CR-2023-003243,2023-07-23 00:26:34,MOTOR VEHICLE THEFT,MOTORCYCLE,41.9438398854638,-87.68343954924208,RESIDENCE,True,False,D-09,W-19
CR-2025-000530,2025-10-28 00:17:44,ASSAULT,AGGRAVATED ASSAULT,41.889675480659726,-87.67252813930945,STREET,False,False,D-12,W-26
CR-2025-000920,2023-08-27 23:49:54,THEFT,PETTY THEFT,41.878286324794104,-87.76077328281896,STREET,False,False,D-07,W-26
CR-2024-001885,2024-12-20 14:59:55,ROBBERY,STRONGARM ROBBERY,41.803945621342045,-87.64143927095964,STREET,False,False,D-10,W-09
CR-2025-004262,2023-04-16 04:25:46,BURGLARY,RESIDENTIAL,41.85192859418592,-87.6456298623789,STREET,False,False,D-05,W-10
CR-2025-004922,2024-10-30 13:24:10,BATTERY,AGGRAVATED BATTERY,41.7681250949945,-87.63496513829287,PARKING LOT,True,,D-03,W-14
CR-2024-002455,2024-08-13 10:40:20,NARCOTICS,POSSESSION OF HEROIN,41.8712714525005,-87.70304503037214,RESIDENCE,True,False,D-11,W-14
CR-2023-004545,2025-03-20 00:31:17,NARCOTICS,POSSESSION OF HEROIN,41.89315028483502,-87.73315544896533,COMMERCIAL BUILDING,True,True,D-03,W-47
CR-2025-004301,2025-01-03 20:47:48,NARCOTICS,POSSESSION OF HEROIN,41.916889627635264,-87.6235142389787,PARK,False,False,D-10,W-34
CR-2023-002433,2023-04-26 15:53:03,NARCOTICS,POSSESSION OF COCAINE,41.88096374786216,-87.63034495912063,STREET,True,False,D-08,W-04
CR-2025-001754,2025-10-04 02:40:41,ASSAULT,AGGRAVATED ASSAULT,41.88560360704155,-87.63780400459659,PARKING LOT,False,False,D-13,W-07
CR-2024-002302,2025-09-05 01:27:32,ROBBERY,ARMED ROBBERY,41.75159646016428,-87.63534190193856,PARKING LOT,False,False,D-13,W-45
CR-2025-002945,2024-11-14 10:57:42,ASSAULT,AGGRAVATED ASSAULT,41.87468420577747,-87.61906760354846,RESIDENCE,False,False,D-05,W-36
CR-2025-005381,2023-08-15 05:34:21,CRIMINAL DAMAGE,TO VEHICLE,41.87330251603808,-87.60578638012167,PARKING LOT,False,False,D-04,W-45
CR-2023-003381,2024-08-14 12:25:37,ASSAULT,AGGRAVATED ASSAULT,41.88255840832378,-87.60479114737376,PARKING LOT,True,False,D-12,W-27
CR-2025-001859,2025-10-13 08:01:14,NARCOTICS,POSSESSION OF COCAINE,41.94477101861505,-87.65742674005062,PARKING LOT,True,True,D-08,W-25
CR-2023-005535,2024-09-23 20:34:49,CRIMINAL DAMAGE,GRAFFITI,41.934449161150496,-87.68767645143973,PARKING LOT,False,False,D-04,W-46
CR-2023-003822,2023-05-18 12:24:31,BATTERY,AGGRAVATED BATTERY,41.89227967656854,-87.63808854019179,RESIDENCE,True,False,D-10,W-32
CR-2025-001313,2023-07-01 17:54:00,BATTERY,DOMESTIC BATTERY,41.899150549551884,-87.61933145091191,STREET,True,False,D-04,W-14
CR-2025-005933,2023-10-17 20:24:51,ASSAULT,AGGRAVATED ASSAULT,41.877100984594676,-87.66316576162913,PARK,False,True,D-05,W-39
CR-2024-002461,2024-08-31 22:49:37,MOTOR VEHICLE THEFT,MOTORCYCLE,41.89117305059651,-87.70144462881004,PARKING LOT,False,False,D-12,W-17
CR-2023-004317,2023-01-03 01:42:08,MOTOR VEHICLE THEFT,TRUCK,41.86057810554593,-87.7479196334862,PARK,False,False,D-04,W-09
CR-2025-000146,2023-12-21 17:18:08,ASSAULT,AGGRAVATED ASSAULT,41.764165881076394,-87.60775994757448,STREET,False,False,D-08,W-09
CR-2023-003546,2023-12-22 21:51:18,NARCOTICS,POSSESSION OF HEROIN,41.856192486508725,-87.61193108977552,PARKING LOT,True,False,D-15,W-17
CR-2023-000831,2024-11-30 04:04:16,BATTERY,AGGRAVATED BATTERY,41.725853627524785,-87.64419554967736,COMMERCIAL BUILDING,True,True,D-15,W-17
CR-2025-005543,2023-05-21 02:13:11,MOTOR VEHICLE THEFT,MOTORCYCLE,41.78442104425726,-87.63007060947689,PARKING LOT,False,False,D-02,W-03
CR-2023-004590,2024-02-12 19:05:34,BATTERY,DOMESTIC BATTERY,41.876672778153846,-87.63562719860157,RESIDENCE,False,False,D-05,W-43
CR-2024-004018,2025-07-11 14:08:13,NARCOTICS,SALE/MANUFACTURE,41.854804470832406,-87.65085337944346,STREET,True,False,D-07,W-15
CR-2025-000842,2023-04-27 12:03:30,ASSAULT,SIMPLE ASSAULT,41.86041440313261,-87.61198480917308,PARKING LOT,False,True,D-04,W-30
CR-2024-005770,2025-09-15 23:07:02,ASSAULT,,41.76286460524941,-87.60123305789865,SIDEWALK,False,True,D-13,W-29
CR-2025-003089,2025-08-09 03:50:21,ASSAULT,SIMPLE ASSAULT,41.98022800735526,-87.63776571627227,ALLEY,False,False,D-09,W-43
CR-2023-002184,2024-02-27 23:37:45,MOTOR VEHICLE THEFT,MOTORCYCLE,41.76208786009984,-87.623418229102,RESIDENCE,False,False,D-13,W-42
CR-2024-001309,2025-05-16 00:18:28,ASSAULT,AGGRAVATED ASSAULT,41.88883104728308,-87.70069519820136,COMMERCIAL BUILDING,True,True,D-13,W-05
CR-2025-003446,2025-01-22 02:23:15,ROBBERY,STRONGARM ROBBERY,41.74778783875278,-87.61775431965684,COMMERCIAL BUILDING,False,False,D-11,W-35
CR-2023-004077,2023-08-29 08:13:34,ASSAULT,AGGRAVATED ASSAULT,41.89199386236627,-87.63559003863475,COMMERCIAL BUILDING,False,False,D-13,W-38
CR-2025-005219,2023-08-26 00:47:23,MOTOR VEHICLE THEFT,MOTORCYCLE,41.90969738978125,-87.73876783442599,PARK,False,False,D-12,W-28
CR-2025-002429,2025-06-08 14:01:30,ROBBERY,ARMED ROBBERY,41.88006035036697,-87.6319228863005,PARKING LOT,False,False,D-02,W-40
CR-2025-005936,2023-08-20 20:21:02,ROBBERY,ARMED ROBBERY,41.8842272800722,-87.6427193215358,PARKING LOT,False,False,D-04,W-26
CR-2023-002676,2024-06-29 07:52:37,MOTOR VEHICLE THEFT,MOTORCYCLE,41.88061355158702,-87.61236610603741,PARKING LOT,False,False,D-03,W-18
CR-2024-002035,2024-07-20 00:41:31,ROBBERY,STRONGARM ROBBERY,41.89089611300941,-87.739585111841,SIDEWALK,True,False,D-03,W-04
CR-2024-000592,2024-11-15 00:16:56,BATTERY,SIMPLE BATTERY,41.75415929658574,-87.6054807203003,STREET,True,False,D-10,W-01
CR-2025-004742,2025-02-21 21:59:19,ASSAULT,SIMPLE ASSAULT,41.855718469742826,-87.61037189390996,COMMERCIAL BUILDING,False,False,D-09,W-48
CR-2023-000543,2025-10-19 21:16:51,BATTERY,SIMPLE BATTERY,41.804657086350794,-87.62303027102435,RESIDENCE,False,True,D-03,W-25
CR-2025-005339,2024-03-10 17:43:02,CRIMINAL DAMAGE,GRAFFITI,41.870153484411155,-87.6177271609273,SIDEWALK,False,False,D-10,W-24
CR-2025-005312,2025-08-02 22:19:17,BURGLARY,FORCIBLE ENTRY,41.97236450786402,-87.66101083250614,STREET,False,False,D-08,W-13
CR-2025-000416,2024-10-08 17:57:41,NARCOTICS,POSSESSION OF COCAINE,41.863037888498724,-87.64131696347657,PARKING LOT,True,False,D-03,W-19
CR-2023-002847,2023-12-16 09:16:41,ASSAULT,AGGRAVATED ASSAULT,41.90376543213787,-87.62194059231885,PARKING LOT,False,True,D-08,W-41
CR-2023-004167,2023-11-01 10:51:20,MOTOR VEHICLE THEFT,TRUCK,41.96902761050555,-87.6475362840869,PARKING LOT,False,False,D-07,W-41
CR-2023-004965,2025-12-22 01:51:13,BATTERY,SIMPLE BATTERY,41.761261551318036,-87.65015099181569,PARK,True,True,D-14,W-37
CR-2023-002724,2025-07-30 20:56:52,MOTOR VEHICLE THEFT,,41.882899477867184,-87.6509041510077,SIDEWALK,False,False,D-12,W-32
CR-2024-003478,2023-05-25 11:10:46,BATTERY,DOMESTIC BATTERY,41.95029055135177,-87.61917821764325,PARKING LOT,False,False,D-09,W-35
CR-2023-001455,2025-10-17 21:00:02,THEFT,GRAND THEFT,41.87006997369476,-87.62442319572686,COMMERCIAL BUILDING,False,False,D-11,W-48
CR-2025-003413,2023-01-21 08:02:05,ROBBERY,ARMED ROBBERY,41.74151146158754,-87.62930746123271,RESIDENCE,False,False,D-13,W-36
CR-2024-001096,2024-07-06 03:06:00,MOTOR VEHICLE THEFT,AUTOMOBILE,41.90846464434931,-87.65024761006889,RESIDENCE,True,False,D-01,W-31
CR-2023-004236,2024-07-12 11:23:53,ASSAULT,AGGRAVATED ASSAULT,41.93523234564119,-87.66719007391897,RESIDENCE,False,False,D-15,W-35
CR-2025-000872,2024-02-12 01:12:00,ROBBERY,ARMED ROBBERY,41.86390764358457,-87.72260935831078,PARKING LOT,False,False,D-14,W-01
CR-2024-002989,2025-03-04 09:27:18,BATTERY,SIMPLE BATTERY,41.88169786618774,-87.62250535009974,ALLEY,True,True,D-05,W-17
CR-2024-000802,2025-03-31 17:26:41,NARCOTICS,SALE/MANUFACTURE,41.87085884716727,-87.64409992912388,ALLEY,False,False,D-02,W-49
CR-2023-002424,2025-08-15 20:52:43,ASSAULT,AGGRAVATED ASSAULT,41.869672368509725,-87.62260958569856,COMMERCIAL BUILDING,False,True,D-15,W-33
CR-2025-000542,2023-03-30 19:27:33,ROBBERY,ARMED ROBBERY,41.78844838630579,-87.61824895882023,RESIDENCE,False,False,D-10,W-19
CR-2025-000557,2024-08-18 12:25:54,BATTERY,SIMPLE BATTERY,41.88035628357716,-87.624325584963,PARK,True,True,D-08,W-42
CR-2025-002390,2025-03-04 00:49:56,NARCOTICS,SALE/MANUFACTURE,41.78587709645863,-87.62171090808296,ALLEY,False,False,D-10,W-04
CR-2025-005888,2024-05-27 09:08:28,ROBBERY,STRONGARM ROBBERY,41.91977771714458,-87.65670059553615,ALLEY,False,False,D-03,W-32
CR-2025-003911,2025-07-06 22:25:39,NARCOTICS,SALE/MANUFACTURE,41.93851619953866,-87.64962310865394,PARK,True,False,D-12,W-45
CR-2025-004871,2024-03-27 21:02:28,BATTERY,AGGRAVATED BATTERY,41.85431455616624,-87.7235170480242,COMMERCIAL BUILDING,True,False,D-04,W-12
CR-2023-000912,2023-02-17 21:24:19,NARCOTICS,POSSESSION OF COCAINE,41.78311636679917,-87.61795148376076,STREET,False,False,D-06,W-16
